period,Year,Month,Day,Hour,AP,C6,CO,NO,NO2,NOX,O3,PM10,PM25,RF,RH,RT,SO2,SR,TOL,WD,WS,XYL
31-03-2016 22:00,2016,3,31,22,947.02,0.15,2.4,24.82,36.39,61.21,13.42,65.81,63.53,0,26.83,28.08,21.41,0,1.39,17,0.4,0.45
31-03-2016 23:00,2016,3,31,23,946.79,0.17,2.43,24.94,35.76,60.69,13.48,53.63,39.26,0,27.95,26.64,21.04,0,1.69,16.83,0.28,0.6
01-04-2016 00:00,2016,4,1,0,946.13,0.64,2.39,24.75,36.34,61.09,13.38,70.74,36,0,30.4,25.33,21.38,0.01,4.83,16.74,0.28,2.31
01-04-2016 01:00,2016,4,1,1,945.36,0.27,2.36,22.89,39.1,62,12.37,63.77,38.58,0,32.14,25.31,23,0,3.02,16.73,0.34,1.8
01-04-2016 02:00,2016,4,1,2,944.55,0.16,2.37,23.3,38.84,62.14,12.6,55.19,29.56,0,32.54,24.62,22.85,0,1.76,16.7,0.41,0.72
01-04-2016 03:00,2016,4,1,3,944.19,0.09,2.36,22.67,38.39,61.06,12.26,39.52,33.15,0,34.12,23.71,22.58,0,0.92,16.63,0.31,0.34
01-04-2016 04:00,2016,4,1,4,944.03,0.07,2.36,22.01,38.55,60.56,11.9,33.59,22.84,0,35.5,23.26,22.68,0,0.79,16.6,0.29,0.23
01-04-2016 05:00,2016,4,1,5,944.14,0.08,2.35,21.34,38.58,59.92,11.54,34.7,28.73,0,37.89,22.22,22.7,0,0.93,16.54,0.36,0.22
01-04-2016 06:00,2016,4,1,6,944.72,0.07,2.36,19.58,37.52,57.1,10.58,35,28.28,0,40.57,21.44,22.07,2.67,0.73,16.52,0.37,0.16
01-04-2016 07:00,2016,4,1,7,945.51,0.14,2.41,20.42,37.3,57.72,11.04,41.81,39.16,0,38.1,22.72,21.94,60.07,0.67,16.66,0.35,0.17
01-04-2016 08:00,2016,4,1,8,946.29,0.28,2.41,20.33,36.69,57.02,10.99,73.67,87.35,0,29.46,28.08,21.59,224.72,1.2,17.04,0.34,0.37
01-04-2016 09:00,2016,4,1,9,946.71,0.3,2.4,21.56,35.85,57.41,11.66,74.74,86.42,0,16.56,34.44,21.09,379.37,1.46,17.48,0.28,0.51
01-04-2016 10:00,2016,4,1,10,946.73,0.3,2.46,22.5,36.46,58.95,12.16,87.63,85,0,6.23,37.46,21.45,520.93,2.4,17.63,0.58,0.87
01-04-2016 11:00,2016,4,1,11,946.24,0.36,2.51,23.71,34.52,58.23,12.82,77.22,69.55,0,4.04,39.07,20.31,625.26,2.72,17.86,0.81,1.08
01-04-2016 12:00,2016,4,1,12,945.27,0.21,2.55,24.36,37.8,62.16,13.17,62.22,41.25,0,2.81,41.44,22.24,673.21,1.92,17.94,1.03,0.59
01-04-2016 13:00,2016,4,1,13,943.87,0.23,2.53,24.22,38.16,62.38,13.09,78.74,43.87,0,3,42.33,22.44,665.88,2.37,17.84,1.24,0.78
01-04-2016 14:00,2016,4,1,14,942.77,0.22,2.55,25.34,39.48,64.82,13.7,70.93,45,0,2.93,43.01,23.22,594.09,2.47,18.21,0.97,0.84
01-04-2016 15:00,2016,4,1,15,941.76,0.12,2.55,23.84,39.59,63.43,12.89,63.89,34.7,0,3.5,43.06,23.29,485.09,1.7,17.87,1.39,0.55
01-04-2016 16:00,2016,4,1,16,941.43,0.07,2.55,23.08,40.1,63.18,12.47,77.48,35.58,0,7.53,40.81,23.59,323.06,1.36,18.23,1.65,0.47
01-04-2016 17:00,2016,4,1,17,941.75,0.08,2.49,22.41,40.28,62.68,12.11,85.11,53.17,0,10.48,38.58,23.69,161.75,1.45,17.74,1.62,0.46
01-04-2016 18:00,2016,4,1,18,942.54,0.13,2.47,23.01,39.84,62.85,12.44,83.44,48.27,0,17.98,35.2,23.44,33.55,1.74,17.32,1.52,0.67
01-04-2016 19:00,2016,4,1,19,943.6,0.22,2.45,21.13,39.02,60.15,11.42,88.96,71.03,0,22.77,32.87,22.95,0.44,2.1,17.33,1.53,0.92
01-04-2016 20:00,2016,4,1,20,944.62,0.24,2.44,20.46,38.6,59.06,11.06,67.85,69.85,0,26.93,31.2,22.7,0,2.25,17.07,0.4,1
01-04-2016 21:00,2016,4,1,21,945.43,0.47,2.46,23.72,37.94,61.67,12.82,78.48,75.87,0,36.23,29.81,22.32,0,2.92,17.12,0.4,1.33
01-04-2016 22:00,2016,4,1,22,945.95,0.57,2.49,23.77,34.97,58.75,12.85,88.67,73.57,0,39.93,28.83,20.57,0,3.47,16.98,0.3,1.68
01-04-2016 23:00,2016,4,1,23,945.98,0.47,2.47,22.47,36.52,58.98,12.14,90,80.73,0,45.38,27.24,21.48,0,3.13,16.91,0.31,1.5
02-04-2016 00:00,2016,4,2,0,945.64,0.5,2.53,24.18,35.67,59.86,13.07,100.22,85.41,0,52.09,26.06,20.98,0,2.71,16.82,0.28,1.21
02-04-2016 01:00,2016,4,2,1,945.1,0.54,2.56,25.37,35.49,60.86,13.71,97.74,80.85,0,56,25.04,20.88,0,3.03,16.74,0.28,1.25
02-04-2016 02:00,2016,4,2,2,944.36,0.44,2.53,23.96,37.68,61.64,12.95,121.7,78.28,0,55.11,25.11,22.16,0.06,2.67,16.68,0.66,1.15
02-04-2016 03:00,2016,4,2,3,944.36,0.2,2.51,22.59,39.54,62.14,12.21,103.85,68.56,0,56.66,23.93,23.26,0.04,1.45,16.67,0.28,0.51
02-04-2016 04:00,2016,4,2,4,944.41,0.26,2.5,21.67,39.5,61.17,11.72,92.33,53.27,0,57.57,23.58,23.24,0.08,1.04,16.64,0.28,0.27
02-04-2016 05:00,2016,4,2,5,944.76,0.24,2.51,20.56,38.69,59.25,11.11,91,61.3,0,57.54,23.11,22.76,0.05,1.26,16.56,0.35,0.31
02-04-2016 06:00,2016,4,2,6,945.18,0.29,2.5,16.68,37.71,54.39,9.02,66.3,63.86,0,55.89,22.94,22.19,2.91,1.99,16.66,0.66,0.57
02-04-2016 07:00,2016,4,2,7,945.68,0.26,2.46,17.96,38.72,56.68,9.71,69.67,77.75,0,53.42,23.66,22.78,63.46,1.55,16.71,0.62,0.5
02-04-2016 08:00,2016,4,2,8,946.47,0.33,2.49,15.77,36.19,51.96,8.52,84.63,101.46,0,41.7,28.82,21.29,218.92,1.28,17.11,0.3,0.41
02-04-2016 09:00,2016,4,2,9,946.82,0.37,2.54,17.5,36.53,54.03,9.46,104.04,114.44,0,28.22,34.87,21.49,385.86,1.81,17.52,0.28,0.67
02-04-2016 10:00,2016,4,2,10,946.74,0.35,2.57,18.55,36.63,55.19,10.03,92.52,98.83,0,15.71,38.4,21.55,525.45,2.23,17.54,0.82,0.81
02-04-2016 11:00,2016,4,2,11,946.19,0.45,2.61,19.41,36.76,56.16,10.49,97.67,79.69,0,13.26,40.45,21.62,617.17,3.41,17.79,0.62,1.48
02-04-2016 12:00,2016,4,2,12,945.37,0.37,2.68,20.84,36.69,57.53,11.27,109.21,70.13,0,9.04,42.23,21.58,659.76,2.86,18.01,0.84,1.04
02-04-2016 13:00,2016,4,2,13,944.24,0.32,2.7,19.28,35.96,55.24,10.42,112.7,66.42,0,5.9,43.32,21.15,662.67,2.9,18.2,0.99,1.09
02-04-2016 14:00,2016,4,2,14,943.36,0.25,2.73,19.25,37.85,57.1,10.41,113.85,59.13,0,4.11,43.4,22.26,596.23,2.72,18.31,1.42,1.12
02-04-2016 15:00,2016,4,2,15,942.63,0.24,2.76,19.7,37.54,57.24,10.65,89.3,53.71,0,3.25,44.03,22.08,468.79,2.5,18.08,1.18,1.04
02-04-2016 16:00,2016,4,2,16,942.43,0.09,2.75,21.38,37.45,58.83,11.56,79.04,46.13,0,15.32,41.17,22.03,289.93,1.63,18.2,1.94,0.63
02-04-2016 17:00,2016,4,2,17,942.67,0.13,2.74,25.39,39.09,64.48,13.73,176.81,82.77,0,25.12,37.36,22.99,136.1,1.65,17.64,2.27,0.59
02-04-2016 18:00,2016,4,2,18,943.38,0.14,2.74,22.82,37.47,60.28,12.34,129.26,68.4,0,28.59,34.69,22.04,29.78,1.5,17.47,1.67,0.52
02-04-2016 19:00,2016,4,2,19,944.38,0.19,2.72,20.51,36.78,57.3,11.09,100.11,63.28,0,38.91,32.28,21.64,0.43,1.86,17.2,1.58,0.75
02-04-2016 20:00,2016,4,2,20,945.39,0.22,2.64,19.14,38.58,57.71,10.34,89.33,75.88,0,45.77,30.68,22.69,0.01,1.7,17.06,1.53,0.72
02-04-2016 21:00,2016,4,2,21,946.27,0.16,2.64,30.29,37.91,68.2,16.37,71.81,82.29,0,49.08,29.47,22.3,0.01,1.6,17.07,0.86,0.68
02-04-2016 22:00,2016,4,2,22,946.77,0.17,2.64,66.52,36.62,103.14,35.96,62.19,89.87,0,53.35,28.55,21.54,0,1.43,17.11,1.16,0.59
02-04-2016 23:00,2016,4,2,23,946.7,0.14,2.67,34.05,35.53,69.57,18.4,57.59,79.84,0,57.58,27.64,20.89,0,1.19,17.02,1,0.44
03-04-2016 00:00,2016,4,3,0,946.55,0.13,2.73,24.57,33.56,58.14,13.28,53.59,70.33,0,63.07,26.26,19.74,0,1.33,16.92,0.62,0.42
03-04-2016 01:00,2016,4,3,1,946.33,0.08,2.7,23.81,34.87,58.68,12.87,61.53,55.25,0,62.97,25.74,20.51,0,0.75,16.96,0.49,0.2
03-04-2016 02:00,2016,4,3,2,945.74,0.07,2.67,23.17,37.4,60.56,12.52,46.81,59.87,0,58.34,25.89,22,0,0.58,16.87,0.68,0.12
03-04-2016 03:00,2016,4,3,3,945.32,0.04,2.67,23.49,39.77,63.26,12.7,42.3,50.7,0,59.91,25.37,23.39,0.01,0.86,16.93,1.1,0.18
03-04-2016 04:00,2016,4,3,4,945.16,0.08,2.66,22.05,39.21,61.26,11.92,44.56,64.45,0,61.56,24.8,23.07,0,1.01,16.72,1.15,0.24
03-04-2016 05:00,2016,4,3,5,945.48,0.07,2.59,21.16,40.61,61.77,11.44,60.33,66.14,0,59.89,24.3,23.89,0,1.09,16.73,1.21,0.31
03-04-2016 06:00,2016,4,3,6,946.2,0.08,2.6,21.86,35.55,57.41,11.82,42.56,66.86,0,56.72,24.15,20.91,4.69,1.03,16.72,1.03,0.28
03-04-2016 07:00,2016,4,3,7,947.07,0.13,2.65,22.11,35.65,57.76,11.95,53.48,73.01,0,57.58,24.31,20.97,62.94,0.73,16.8,0.4,0.17
03-04-2016 08:00,2016,4,3,8,947.89,0.19,2.61,18.33,36.5,54.83,9.91,58.56,79.15,0,45.34,29.02,21.48,211.06,0.9,17.14,0.34,0.21
03-04-2016 09:00,2016,4,3,9,948.37,0.25,2.56,19.83,36.16,56,10.72,83.7,94.59,0,26.73,34.54,21.27,341.91,1.09,17.49,0.28,0.28
03-04-2016 10:00,2016,4,3,10,948.35,0.17,2.55,20.46,35.52,55.98,11.06,105.89,91.85,0,11.6,37.74,20.89,523.29,1.12,17.87,0.67,0.27
03-04-2016 11:00,2016,4,3,11,947.79,0.07,2.54,21.81,35.18,56.99,11.79,82.59,53.23,0,10.06,39.68,20.69,567.84,0.76,17.8,0.74,0.19
03-04-2016 12:00,2016,4,3,12,946.87,0.16,2.49,21.87,36.04,57.91,11.82,100.15,56.44,0,9.27,41.55,21.2,637.79,1.54,17.8,0.86,0.41
03-04-2016 13:00,2016,4,3,13,945.61,0.11,2.46,20.85,37.57,58.41,11.27,111.67,63.15,0,7.66,43.72,22.1,614.32,1.28,18.16,0.8,0.36
03-04-2016 14:00,2016,4,3,14,944.44,0.07,2.45,20.78,36.89,57.67,11.23,102.78,61.42,0,6.38,43.82,21.7,483.2,1.05,17.83,0.8,0.29
03-04-2016 15:00,2016,4,3,15,943.62,0.03,2.44,21.53,37.65,59.17,11.64,100.15,48.12,0,8.4,43.54,22.14,422.89,0.9,18.11,1.1,0.21
03-04-2016 16:00,2016,4,3,16,943.3,0.05,2.39,20.55,39.04,59.59,11.11,101.7,58.02,0,12.78,40.39,22.97,294.64,0.77,18.1,2.12,0.19
03-04-2016 17:00,2016,4,3,17,943.51,0.03,2.31,20.97,38.89,59.86,11.34,128.41,60,0,20.66,37.72,22.87,139.95,0.45,18.05,1.92,0.13
03-04-2016 18:00,2016,4,3,18,944.43,0.1,2.24,21.74,37.47,59.21,11.75,112.56,80.6,0,38.3,34.01,22.04,26.9,0.71,17.3,2.14,0.18
03-04-2016 19:00,2016,4,3,19,945.71,0.11,2.2,20.44,37.59,58.03,11.05,109,84,0,51.63,30.82,22.11,0.35,0.93,17.35,2.29,0.22
03-04-2016 20:00,2016,4,3,20,946.63,0.11,2.18,20.52,37.8,58.31,11.09,80.04,86.58,0,55.49,30.91,22.23,0,0.9,17.22,2.11,0.26
03-04-2016 21:00,2016,4,3,21,947.45,0.12,2.17,22.29,36.41,58.7,12.05,68.19,83.57,0,58,28.45,21.41,0,0.99,17.02,1.45,0.27
03-04-2016 22:00,2016,4,3,22,947.7,0.12,2.16,29.04,36.27,65.31,15.7,61.04,89.01,0,55.79,28.17,21.34,0,1.25,17.12,1.2,0.4
03-04-2016 23:00,2016,4,3,23,947.57,0.1,2.25,21.99,34.21,56.2,11.88,49.78,73.69,0,51.78,27.96,20.12,0,0.93,17.06,0.96,0.27
04-04-2016 00:00,2016,4,4,0,947.23,0.09,2.23,21.78,33.98,55.76,11.78,51.41,62.48,0,54.2,27.34,19.99,0.02,0.94,17.02,0.63,0.25
04-04-2016 01:00,2016,4,4,1,946.58,0.06,2.23,20.99,37.35,58.34,11.34,52.85,62.72,0,55.04,26.85,21.97,0,0.73,16.9,0.45,0.19
04-04-2016 02:00,2016,4,4,2,945.63,0.05,2.21,20.84,38.08,58.92,11.26,44.48,69.87,0,51.99,26.58,22.4,0.01,0.64,16.82,0.74,0.15
04-04-2016 03:00,2016,4,4,3,944.94,0.06,2.19,20.27,37.59,57.85,10.96,40.44,57.27,0,54.09,25.91,22.11,0,0.88,16.9,0.42,0.22
04-04-2016 04:00,2016,4,4,4,944.75,0.05,2.2,20.58,37.11,57.69,11.12,42.56,67.03,0,58.07,24.75,21.83,0,0.62,16.74,0.31,0.14
04-04-2016 05:00,2016,4,4,5,944.91,0.03,2.2,20.6,37.2,57.79,11.13,46.41,50.12,0,57.87,24.56,21.88,0,0.46,16.77,0.3,0.08
04-04-2016 06:00,2016,4,4,6,945.43,0.04,2.19,19.87,36.72,56.59,10.74,55.52,66.74,0,58.89,24.37,21.6,2.92,0.67,16.79,0.36,0.11
04-04-2016 07:00,2016,4,4,7,946,0.07,2.18,18.28,35.48,53.76,9.88,64.67,88.88,0,55.55,25.7,20.87,51.9,0.75,16.92,0.33,0.15
04-04-2016 08:00,2016,4,4,8,946.73,0.3,2.21,16.06,35.95,52.01,8.68,77.93,93.72,0,46.5,29.06,21.14,183.49,1.31,17.16,0.38,0.39
04-04-2016 09:00,2016,4,4,9,947.21,0.38,2.29,26.96,35.68,62.64,14.58,89.37,114.6,0,28.22,33.9,20.99,280.77,1.68,17.51,0.47,0.55
04-04-2016 10:00,2016,4,4,10,947.17,0.35,2.34,39.28,35.33,74.61,21.23,90.15,94.82,0,21.54,36.99,20.78,370.67,2.49,17.79,0.65,0.92
04-04-2016 11:00,2016,4,4,11,946.5,0.41,2.38,28.31,36.36,64.68,15.31,120.67,94.43,0,17.4,38.58,21.39,435.92,3.5,17.77,0.57,1.45
04-04-2016 12:00,2016,4,4,12,945.48,0.42,2.46,20.61,36.88,57.49,11.14,131.11,65.82,0,11.93,41.36,21.69,610.25,3.5,17.9,0.72,1.56
04-04-2016 13:00,2016,4,4,13,944.15,0.34,2.52,20.63,36.61,57.25,11.15,127.74,80.76,0,10.81,42.69,21.54,505.78,3.02,18.19,0.61,1.18
04-04-2016 14:00,2016,4,4,14,942.91,0.24,2.55,21.29,38.09,59.38,11.51,123.59,73.7,0,10.81,42.46,22.41,353.91,2.56,18.05,0.47,0.97
04-04-2016 15:00,2016,4,4,15,942.1,0.17,2.56,20.55,39.36,59.91,11.1,104.26,68.57,0,11.4,41.96,23.15,337.82,2.21,17.97,0.56,0.8
04-04-2016 16:00,2016,4,4,16,941.52,0.14,2.57,20.46,40.41,60.88,11.06,87.37,59.42,0,11.03,42.62,23.77,275.48,2.24,18.03,0.36,0.77
04-04-2016 17:00,2016,4,4,17,941.41,0.11,2.58,40.89,40.29,81.18,22.11,86.7,57.14,0,18.16,39.28,23.7,117.58,1.37,17.86,1.23,0.43
04-04-2016 18:00,2016,4,4,18,942.19,0.17,2.5,54.23,41.12,95.35,29.32,126.19,79.32,0,30.07,34.19,24.19,13.19,2.08,17.5,1.52,0.77
04-04-2016 19:00,2016,4,4,19,943.32,0.2,2.5,35.1,36.18,71.28,18.97,113.41,101.88,0,38.66,32.67,21.28,0.56,2.23,17.45,1.24,0.94
04-04-2016 20:00,2016,4,4,20,944.24,0.34,2.5,18.92,35.64,54.56,10.22,110.85,116.17,0,51.62,30.9,20.96,0.02,2.47,17.3,1.46,0.98
04-04-2016 21:00,2016,4,4,21,944.91,0.19,2.54,20.23,37.15,57.38,10.93,83.74,99.97,0,53.48,30.24,21.86,0,1.84,17.05,1.22,0.67
04-04-2016 22:00,2016,4,4,22,945.41,0.19,2.54,43.8,38.45,82.24,23.67,75.59,109.02,0,54.89,29.71,22.61,0,1.62,17.49,1.15,0.57
04-04-2016 23:00,2016,4,4,23,945.43,0.11,2.55,46.75,36.61,83.36,25.27,75.85,108.42,0,54.49,29.13,21.54,0,1.14,17,1.25,0.36
05-04-2016 00:00,2016,4,5,0,945.13,0.09,2.64,23.06,33.65,56.7,12.46,65.78,87.54,0,52.67,28.39,19.79,0,0.94,17.04,0.77,0.23
05-04-2016 01:00,2016,4,5,1,944.59,0.09,2.58,19.7,37.45,57.16,10.65,69.11,65.11,0,47.93,27.9,22.03,0.14,0.91,16.85,0.81,0.22
05-04-2016 02:00,2016,4,5,2,943.98,0.08,2.58,20.03,40.28,60.31,10.83,69.15,49.12,0,51.83,27.18,23.69,0.03,0.82,17.02,0.72,0.21
05-04-2016 03:00,2016,4,5,3,943.73,0.07,2.56,20.31,37.81,58.13,10.98,68.15,47.86,0,51.62,26.62,22.24,0.04,0.7,16.83,0.38,0.18
05-04-2016 04:00,2016,4,5,4,943.97,0.06,2.55,20.89,36.93,57.82,11.29,53.52,47.14,0,47.19,26.8,21.72,0.03,0.64,16.92,0.41,0.14
05-04-2016 05:00,2016,4,5,5,944.5,0.05,2.54,20,37.36,57.36,10.81,53.56,42.71,0,47.55,26.07,21.98,0.05,0.66,16.88,0.38,0.15
05-04-2016 06:00,2016,4,5,6,945.04,0.06,2.53,19.37,36.93,56.3,10.47,44.63,34.27,0,50.11,25.34,21.72,2.78,0.71,16.79,0.3,0.17
05-04-2016 07:00,2016,4,5,7,945.78,0.19,2.52,17.42,36.35,53.77,9.42,66,67.34,0,58.59,25.97,21.38,48.56,0.98,16.99,0.51,0.23
05-04-2016 08:00,2016,4,5,8,946.28,0.32,2.51,17.6,36.25,53.85,9.51,90.44,127.08,0,45.02,30.22,21.32,205.08,1.64,17.21,0.54,0.45
05-04-2016 09:00,2016,4,5,9,946.71,0.21,2.53,18.89,36.09,54.98,10.21,92.3,117.97,0,28.46,33.48,21.23,241.9,1.76,17.44,0.78,0.57
05-04-2016 10:00,2016,4,5,10,946.88,0.27,2.55,20.25,37.27,57.51,10.94,80.93,65.21,0,27,33.99,21.92,241.14,2.2,17.5,0.48,0.8
05-04-2016 11:00,2016,4,5,11,946.83,0.26,2.55,20.91,36.54,57.45,11.3,82.41,68.16,0,24.59,35.07,21.5,297.26,2.41,17.62,0.57,1.02
05-04-2016 12:00,2016,4,5,12,946.17,0.29,2.58,21.74,37.52,59.26,11.75,94.93,87.17,0,17.65,38.92,22.07,636.85,2.85,17.74,0.83,1.17
05-04-2016 13:00,2016,4,5,13,944.97,0.21,2.61,23.63,37.43,61.06,12.77,103.81,83.99,0,15.66,39.68,22.02,551.43,2.1,17.99,0.76,0.83
05-04-2016 14:00,2016,4,5,14,943.59,0.11,2.59,23.39,37,60.39,12.64,111.81,75.27,0,13.46,41.05,21.76,419.76,1.44,17.82,0.83,0.44
05-04-2016 15:00,2016,4,5,15,942.68,0.13,2.59,34.07,39.31,73.38,18.42,104.48,63.7,0,15.9,38.86,23.12,262.61,1.77,17.83,0.71,0.53
05-04-2016 16:00,2016,4,5,16,942.13,0.18,2.75,21.98,40.17,62.14,11.88,103.85,36.22,0,17.76,37.23,23.63,164.56,1.95,17.84,0.81,0.71
05-04-2016 17:00,2016,4,5,17,942.1,0.23,3.63,20.69,40.08,60.76,11.18,98.04,72.34,0,18.48,35.74,23.58,95.36,2.7,17.52,0.39,1.31
05-04-2016 18:00,2016,4,5,18,942.66,0.2,2.38,20.96,39.62,60.58,11.33,90.19,68.7,0,29.25,33.33,23.31,19.88,2.57,17.36,1.76,1.24
05-04-2016 19:00,2016,4,5,19,943.49,0.27,2.48,23.99,37.68,61.67,12.97,100.07,90.2,0,38.81,31.7,22.16,0.18,2.39,17.37,1.24,1
05-04-2016 20:00,2016,4,5,20,944.34,0.39,2.5,22.35,38.13,60.48,12.08,94.33,92.28,0,50.03,30.34,22.43,0.07,2.38,17.2,1.48,1.09
05-04-2016 21:00,2016,4,5,21,945.06,0.36,2.49,21.2,37.6,58.8,11.46,61.48,61.96,0,54.42,29.56,22.12,0,1.86,17.25,1.65,0.75
05-04-2016 22:00,2016,4,5,22,945.92,0.24,2.53,22.91,37.94,60.85,12.38,57.7,68.16,0,57.06,28.85,22.32,0,1.18,17.15,1.35,0.47
05-04-2016 23:00,2016,4,5,23,946.59,0.22,2.58,24.07,35.54,59.61,13.01,57.15,55.41,0,58.35,28.44,20.9,0,1.1,16.98,0.78,0.36
06-04-2016 00:00,2016,4,6,0,946.22,0.15,2.56,23.76,35.86,59.63,12.84,60.41,53.86,0,57.64,28.17,21.09,0.01,1.09,17.08,0.83,0.32
06-04-2016 01:00,2016,4,6,1,945.52,0.12,2.53,22.11,37.82,59.92,11.95,51.63,38.55,0,57.71,27.41,22.25,0,0.95,16.81,0.8,0.24
06-04-2016 02:00,2016,4,6,2,944.87,0.1,2.55,22.08,39.56,61.64,11.93,55.96,42.01,0,59.54,26.75,23.27,0,0.76,16.94,0.58,0.19
06-04-2016 03:00,2016,4,6,3,944.61,0.09,2.55,21.95,40.03,61.98,11.86,48.48,35.27,0,55.27,26.68,23.55,0,0.7,16.83,0.6,0.15
06-04-2016 04:00,2016,4,6,4,944.72,0.07,2.55,21.36,38.66,60.02,11.54,52.96,31.42,0,58.76,25.72,22.75,0,0.61,16.79,0.37,0.16
06-04-2016 05:00,2016,4,6,5,945.11,0.06,2.53,21.51,38.48,59.99,11.63,51.44,33.58,0,65.15,24.63,22.63,0.07,0.56,16.76,0.33,0.1
06-04-2016 06:00,2016,4,6,6,945.77,0.07,2.53,21.32,37.09,58.41,11.52,46.74,34.86,0,65.99,24.27,21.82,3.35,0.6,16.7,0.37,0.11
06-04-2016 07:00,2016,4,6,7,946.65,0.12,2.52,17.01,39.35,56.36,9.2,56.22,53.88,0,59.67,25.47,23.15,62.78,0.75,16.91,0.66,0.16
06-04-2016 08:00,2016,4,6,8,947.32,0.1,2.45,17.41,38.87,56.27,9.41,67.37,98.16,0,50.66,28.97,22.86,199.41,0.87,17.18,0.46,0.23
06-04-2016 09:00,2016,4,6,9,947.33,0.21,2.47,23.06,36.49,59.55,12.47,77.52,100.71,0,40.61,33.19,21.46,339.84,1.53,17.45,0.33,0.49
06-04-2016 10:00,2016,4,6,10,947.33,0.31,2.51,23.09,35.16,58.25,12.48,87.52,106,0,29.61,36.5,20.68,488.15,2.29,17.73,0.49,0.77
06-04-2016 11:00,2016,4,6,11,946.9,0.35,2.55,21.14,37.52,58.67,11.43,98.37,92.42,0,25.07,37.87,22.07,573,2.69,17.95,0.93,0.95
06-04-2016 12:00,2016,4,6,12,946.26,0.42,2.57,22.65,37.21,59.87,12.25,114.48,75.42,0,17.9,40.33,21.89,638.18,3.23,18.08,0.85,1.34
06-04-2016 13:00,2016,4,6,13,945.05,0.26,2.57,27.53,36.13,63.66,14.88,94,52.42,0,15.81,41.5,21.25,615.39,2.8,17.92,0.87,1.08
06-04-2016 14:00,2016,4,6,14,943.92,0.2,2.6,22.36,39.58,61.94,12.08,93.41,43.85,0,16.28,41.23,23.29,374.85,2.23,18.07,0.8,0.83
06-04-2016 15:00,2016,4,6,15,943.72,0.14,2.6,22.74,38.39,61.13,12.29,94,71.29,0,42.32,30.61,22.58,25.51,1.74,17.21,2.55,0.59
06-04-2016 16:00,2016,4,6,16,944.02,0.1,2.54,20.26,37.58,57.84,10.95,153.63,96.58,0,58.5,27.38,22.11,212.51,1.37,17.07,1.29,0.5
06-04-2016 17:00,2016,4,6,17,943.41,0.31,2.52,20.73,38.47,59.19,11.2,111.78,76.85,0,40.48,32.7,22.63,157.07,3.17,19.55,0.93,1.46
06-04-2016 18:00,2016,4,6,18,943.62,0.47,2.6,22.78,37.11,59.89,12.31,"1,678.33",93.61,0,40.72,31.09,21.83,30.12,4.59,18.45,1.88,2.27
06-04-2016 19:00,2016,4,6,19,944.61,0.2,2.64,20.58,33.17,53.75,11.13,99,75.56,0,44.58,29.51,19.51,0.91,2.39,17.52,1.63,1.1
06-04-2016 20:00,2016,4,6,20,945.54,0.28,2.62,21.78,36.94,58.72,11.77,82.81,71.14,0,45.87,27.97,21.73,0,2.55,17.11,0.82,1.09
06-04-2016 21:00,2016,4,6,21,946.59,0.6,2.66,21.64,37.53,59.17,11.7,92.78,82.15,0,47.24,26.92,22.08,0,4.12,17,0.3,2.02
06-04-2016 22:00,2016,4,6,22,947.14,0.82,2.77,21.95,36.95,58.9,11.87,89.04,92.57,0,48.42,26.48,21.74,0,6.57,16.9,0.5,3.12
06-04-2016 23:00,2016,4,6,23,946.88,0.42,2.84,24.12,35.33,59.45,13.04,74.37,88.86,0,51.44,26.02,20.78,0,3.49,16.81,0.58,1.92
07-04-2016 00:00,2016,4,7,0,946.98,0.34,2.85,24.45,34.71,59.16,13.22,55.81,39.99,0,48.87,25.06,20.41,0,2.9,16.75,0.5,1.38
07-04-2016 01:00,2016,4,7,1,946.87,0.23,2.83,23.11,39.05,62.17,12.49,52.15,21.7,0,49.99,24.49,22.97,0,2.02,16.69,0.33,0.94
07-04-2016 02:00,2016,4,7,2,946.1,0.2,2.82,23.66,38.84,62.5,12.79,46.89,25.14,0,52.73,24.01,22.85,0,1.98,16.73,0.75,0.77
07-04-2016 03:00,2016,4,7,3,945.55,0.22,2.81,22.59,37.84,60.43,12.21,46,24.29,0,56.03,22.96,22.26,0,2.19,16.6,0.37,0.95
07-04-2016 04:00,2016,4,7,4,945.28,0.11,2.83,22.61,38.91,61.52,12.23,39.19,23.14,0,59.89,22.09,22.88,0,1.38,16.57,0.32,0.54
07-04-2016 05:00,2016,4,7,5,945.5,0.1,2.84,23.13,37.16,60.29,12.5,42.26,23,0,60.32,21.74,21.86,0,1.03,16.57,0.36,0.35
07-04-2016 06:00,2016,4,7,6,946.01,0.15,2.77,21.17,39.19,60.36,11.44,41.3,12.71,0,60.99,21.68,23.05,3.9,1.57,16.64,0.57,0.54
07-04-2016 07:00,2016,4,7,7,946.37,0.18,2.82,31.43,38.2,69.63,16.99,59.74,36.72,0,57.07,22.78,22.47,69.41,1.05,16.73,0.76,0.38
07-04-2016 08:00,2016,4,7,8,947.01,0.19,2.78,30.29,37.08,67.37,16.37,75.78,77.87,0,44.31,27.62,21.81,221.94,1.12,17.01,0.61,0.36
07-04-2016 09:00,2016,4,7,9,947.37,0.23,2.72,27.47,36.8,64.27,14.85,88.22,69.42,0,35.76,31.76,21.65,323.34,1.51,17.31,0.37,0.51
